start	end	dom_order
94015000	94395000	1
94395000	94725000	1
94725000	95655000	1
95655000	96415000	1
96415000	96615000	1
96615000	97075000	1
97075000	97655000	1
97655000	97895000	1
97895000	98415000	1
98415000	98515000	1
98515000	99035000	1
99035000	99855000	1
99855000	99955000	1
99955000	101275000	1
101275000	101455000	1
101455000	101655000	1
101655000	102345000	1
102345000	103835000	1
103835000	104385000	1
104385000	104715000	1
104715000	105465000	1
105465000	106735000	1
106735000	106965000	1
106965000	107635000	1
107635000	107975000	1
107975000	108635000	1
108635000	108765000	1
108765000	109165000	1
109165000	109345000	1
109345000	109655000	1
109655000	110055000	1
110055000	111065000	1
111065000	111655000	1
111655000	111855000	1
111855000	113625000	1
113625000	115105000	1
115105000	115725000	1
115725000	115895000	1
115895000	116615000	1
116615000	117295000	1
117295000	117445000	1
117445000	118085000	1
118085000	118985000	1
118985000	119375000	1
119375000	119475000	1
119475000	119915000	1
119915000	120615000	1
120615000	120975000	1
120975000	121075000	1
121075000	121995000	1
121995000	122205000	1
122205000	122405000	1
122405000	123385000	1
123385000	123845000	1
123845000	124665000	1
124665000	125675000	1
125675000	126555000	1
126555000	126835000	1
126835000	127595000	1
127595000	127825000	1
127825000	128005000	1
128075000	129455000	1
129455000	129585000	1
129585000	131195000	1
131195000	132045000	1
132045000	132225000	1
132225000	132345000	1
132345000	132985000	1
132985000	133095000	1
133095000	133925000	1
133925000	134275000	1
134275000	134475000	1
134475000	134985000	1
134985000	135185000	1
135185000	136485000	1
136485000	137275000	1
137275000	137465000	1
137465000	137785000	1
137785000	138275000	1
138275000	139885000	1
139885000	141345000	1
141345000	141595000	1
141595000	142435000	1
142435000	143005000	1
143005000	143235000	1
143235000	144485000	1
144485000	145885000	1
145885000	146345000	1
146345000	147075000	1
147075000	147755000	1
147755000	148255000	1
148255000	148435000	1
148435000	149135000	1
149135000	149395000	1
149395000	149555000	1
149555000	150185000	1
150185000	150315000	1
150315000	150945000	1
150945000	151035000	1
151035000	151815000	1
151815000	152005000	1
152005000	152475000	1
152475000	154105000	1
154105000	154925000	1
154925000	156095000	1
156095000	156855000	1
156855000	157385000	1
157385000	157525000	1
157525000	157965000	1
157965000	158755000	1
158755000	159755000	1
159755000	160485000	1
160485000	161365000	1
161365000	162375000	1
162375000	164325000	1
164325000	164705000	1
164705000	165085000	1
165085000	165765000	1
165765000	166605000	1
166605000	167495000	1
167495000	168265000	1
168265000	168395000	1
168395000	170105000	1
170105000	171145000	1
171145000	171415000	1
171415000	172685000	1
172685000	173875000	1
173875000	174265000	1
174265000	174635000	1
174715000	175485000	1
175485000	175855000	1
175855000	177105000	1
177105000	177235000	1
177235000	178075000	1
178075000	178165000	1
178165000	178955000	1
178955000	179705000	1
179705000	179995000	1
179995000	181965000	1
181965000	182825000	1
182825000	183565000	1
183565000	183815000	1
183815000	186295000	1
186295000	186505000	1
186505000	186725000	1
186725000	187055000	1
187055000	187825000	1
187825000	189335000	1
189335000	189425000	1
189425000	190675000	1
190675000	191415000	1
191415000	192355000	1
192355000	192515000	1
192515000	193305000	1
193305000	193835000	1
193835000	194015000	1
194015000	194785000	1
194785000	195525000	1
195525000	196425000	1
196425000	196565000	1
196565000	197585000	1
197585000	198545000	1
198545000	199105000	1
199105000	200165000	1
200165000	200715000	1
200715000	200855000	1
200855000	202835000	1
202835000	203095000	1
203095000	204495000	1
204495000	205065000	1
205065000	206515000	1
206515000	207085000	1
207085000	207595000	1
207595000	207815000	1
207815000	208875000	1
208875000	209645000	1
209645000	209845000	1
209845000	210155000	1
210155000	210305000	1
210305000	210875000	1
210875000	211765000	1
211765000	212565000	1
212565000	213015000	1
213015000	214065000	1
214065000	214615000	1
214615000	214755000	1
214755000	215075000	1
215075000	215525000	1
215525000	215975000	1
215975000	216415000	1
216415000	216735000	1
216735000	217575000	1
217575000	218465000	1
218465000	218685000	1
218685000	219515000	1
219515000	220225000	1
220225000	220435000	1
220435000	221855000	1
221855000	222605000	1
222605000	223475000	1
223475000	224295000	1
224295000	225915000	1
225915000	226315000	1
226315000	227955000	1
227955000	228375000	1
228375000	228695000	1
228695000	230515000	1
5000	355000	2
355000	915000	2
915000	1275000	2
1275000	1585000	2
1585000	1995000	2
2175000	2685000	2
2685000	2915000	2
2915000	3115000	2
3115000	3435000	2
3435000	3685000	2
4945000	5095000	2
5095000	5485000	2
5485000	6395000	2
6395000	6515000	2
6515000	7015000	2
7015000	7455000	2
7455000	7615000	2
7615000	8005000	2
8005000	8475000	2
8475000	8775000	2
8775000	9085000	2
11155000	11445000	2
11445000	11805000	2
11805000	12005000	2
12885000	13055000	2
13055000	13215000	2
13215000	13705000	2
13705000	13935000	2
13935000	14355000	2
15955000	16585000	2
16585000	16805000	2
16805000	17015000	2
17015000	17625000	2
17805000	18105000	2
18105000	18455000	2
18455000	18825000	2
19165000	19485000	2
19485000	19875000	2
19875000	20155000	2
20155000	20925000	2
23495000	23805000	2
23805000	24205000	2
24415000	25075000	2
25075000	25555000	2
25555000	25815000	2
26005000	26155000	2
26155000	26535000	2
27285000	27705000	2
27705000	28025000	2
28025000	28545000	2
28545000	28855000	2
29015000	29335000	2
29335000	29565000	2
29565000	29805000	2
29805000	30595000	2
30595000	31095000	2
31095000	31295000	2
31295000	31605000	2
31605000	31865000	2
31865000	32235000	2
32235000	32455000	2
32455000	32595000	2
32925000	33305000	2
33305000	33695000	2
33695000	33855000	2
33855000	34165000	2
34165000	34715000	2
34715000	35475000	2
35475000	35605000	2
35755000	36405000	2
36405000	36815000	2
37105000	37465000	2
37465000	38005000	2
38495000	38945000	2
38945000	39285000	2
39285000	39565000	2
39565000	39865000	2
39865000	40145000	2
40145000	40595000	2
40595000	40835000	2
40835000	41125000	2
41125000	41365000	2
42085000	42245000	2
42245000	42495000	2
42495000	42745000	2
42745000	42865000	2
42865000	42985000	2
42985000	43205000	2
43205000	43645000	2
44635000	44965000	2
44965000	45115000	2
45115000	45285000	2
45285000	45495000	2
45495000	45795000	2
45795000	46035000	2
46035000	46555000	2
46555000	46805000	2
46805000	46995000	2
47975000	48295000	2
48295000	48505000	2
48505000	48835000	2
48835000	49005000	2
49005000	49295000	2
49295000	49545000	2
49545000	49895000	2
49895000	50085000	2
50085000	50365000	2
50365000	50525000	2
50525000	50855000	2
50855000	51185000	2
51185000	51315000	2
51315000	51665000	2
52625000	52795000	2
52795000	53075000	2
53075000	53445000	2
53445000	53705000	2
53705000	54165000	2
54165000	54355000	2
54355000	54875000	2
54875000	55135000	2
55135000	55335000	2
55335000	55695000	2
55695000	55975000	2
55975000	56505000	2
56505000	56675000	2
56675000	56875000	2
56875000	57175000	2
57175000	57975000	2
57975000	58385000	2
59425000	59675000	2
59675000	59825000	2
59825000	60055000	2
60765000	61205000	2
61205000	61425000	2
61425000	61715000	2
61715000	62035000	2
62395000	62755000	2
62755000	62975000	2
62975000	63365000	2
63365000	64135000	2
64135000	64475000	2
64475000	64855000	2
64855000	65005000	2
65005000	65495000	2
65785000	66835000	2
66835000	67035000	2
67035000	67185000	2
67185000	67325000	2
68045000	68195000	2
68195000	68285000	2
68285000	68635000	2
69285000	69685000	2
69685000	69995000	2
69995000	70105000	2
70105000	70335000	2
70335000	70535000	2
70535000	70865000	2
70865000	71235000	2
71235000	71605000	2
71605000	71925000	2
71925000	72145000	2
72145000	72265000	2
73125000	73325000	2
73325000	73675000	2
73675000	73975000	2
73975000	74355000	2
75625000	75885000	2
75885000	76085000	2
76085000	76215000	2
76215000	76565000	2
76785000	77125000	2
77125000	77425000	2
77425000	77765000	2
77765000	78485000	2
78485000	79085000	2
79245000	80005000	2
80005000	80265000	2
80265000	80535000	2
80535000	81275000	2
81275000	81575000	2
81575000	81845000	2
81845000	82025000	2
82025000	82195000	2
82195000	82395000	2
82395000	82575000	2
82575000	82975000	2
82975000	83145000	2
83145000	83345000	2
83345000	83585000	2
83585000	83765000	2
83765000	84115000	2
84425000	84635000	2
84635000	84825000	2
84825000	85055000	2
85055000	85425000	2
85425000	85625000	2
85625000	85955000	2
85955000	86185000	2
86185000	86645000	2
86645000	87065000	2
87405000	87785000	2
87785000	88155000	2
88155000	88495000	2
88495000	88795000	2
88795000	89125000	2
90065000	90335000	2
90335000	90685000	2
90685000	90905000	2
90905000	91405000	2
91405000	92635000	2
94725000	95225000	2
95225000	95365000	2
95365000	95655000	2
95655000	95895000	2
95895000	96415000	2
98515000	98795000	2
98795000	99035000	2
99955000	100265000	2
100265000	100685000	2
100685000	100855000	2
100855000	101275000	2
101655000	102185000	2
102185000	102345000	2
102345000	102725000	2
102725000	103225000	2
103225000	103835000	2
103835000	103985000	2
103985000	104385000	2
104715000	104905000	2
104905000	105045000	2
105045000	105245000	2
105245000	105465000	2
105465000	105825000	2
105825000	106025000	2
106025000	106205000	2
106205000	106735000	2
106965000	107395000	2
107395000	107635000	2
107975000	108305000	2
108305000	108635000	2
110055000	110635000	2
110635000	110865000	2
110865000	111065000	2
111065000	111375000	2
111375000	111655000	2
111855000	112095000	2
112095000	112625000	2
112625000	112765000	2
112765000	113625000	2
113625000	113765000	2
113765000	113905000	2
113905000	114165000	2
114165000	115105000	2
115105000	115335000	2
115335000	115725000	2
116615000	116935000	2
116935000	117295000	2
117445000	117595000	2
117595000	118085000	2
118085000	118445000	2
118445000	118745000	2
118745000	118985000	2
119915000	120275000	2
120275000	120485000	2
120485000	120615000	2
121075000	121425000	2
121425000	121995000	2
122405000	123095000	2
123095000	123385000	2
123845000	124285000	2
124285000	124465000	2
124465000	124665000	2
124665000	124825000	2
124825000	125445000	2
125445000	125675000	2
125675000	125915000	2
125915000	126115000	2
126115000	126555000	2
127335000	127595000	2
128075000	128305000	2
128305000	128535000	2
128535000	129235000	2
129235000	129455000	2
129585000	129775000	2
129775000	130855000	2
130855000	131045000	2
131045000	131195000	2
131195000	131645000	2
131645000	131855000	2
131855000	132045000	2
132345000	132595000	2
132595000	132695000	2
132695000	132985000	2
133095000	133515000	2
133515000	133705000	2
133705000	133925000	2
135185000	135385000	2
135385000	135575000	2
135575000	135875000	2
135875000	136485000	2
136485000	137105000	2
137105000	137275000	2
138275000	138685000	2
138685000	138905000	2
138905000	139565000	2
139565000	139885000	2
139885000	140235000	2
140235000	140755000	2
140755000	141005000	2
141005000	141345000	2
141595000	141715000	2
141715000	142435000	2
143235000	143865000	2
143865000	143955000	2
143955000	144485000	2
144485000	144795000	2
144795000	145195000	2
145195000	145375000	2
145375000	145885000	2
146345000	146515000	2
146515000	147075000	2
147075000	147315000	2
147315000	147505000	2
147505000	147755000	2
148435000	148685000	2
148685000	148935000	2
148935000	149135000	2
149555000	149875000	2
149875000	149995000	2
149995000	150185000	2
150315000	150555000	2
150555000	150945000	2
152475000	152915000	2
152915000	153045000	2
153045000	153195000	2
153195000	153825000	2
153825000	154105000	2
154925000	155105000	2
155105000	155375000	2
155375000	155615000	2
155615000	156095000	2
156095000	156465000	2
156465000	156855000	2
156855000	157145000	2
157145000	157385000	2
157965000	158195000	2
158195000	158385000	2
158385000	158525000	2
158525000	158755000	2
160485000	160835000	2
160835000	161175000	2
161175000	161365000	2
161365000	162065000	2
162065000	162215000	2
162215000	162375000	2
162375000	162635000	2
162635000	164095000	2
164095000	164325000	2
165085000	165335000	2
165335000	165765000	2
167495000	167675000	2
167675000	168125000	2
168125000	168265000	2
168395000	168795000	2
168795000	169045000	2
169045000	169295000	2
169295000	170105000	2
170105000	170515000	2
170515000	170725000	2
170725000	171145000	2
171415000	171805000	2
171805000	172685000	2
172685000	173125000	2
173125000	173445000	2
173445000	173875000	2
174715000	174895000	2
174895000	175035000	2
175035000	175485000	2
175855000	176485000	2
176485000	176685000	2
176685000	176905000	2
176905000	177105000	2
177235000	177495000	2
177495000	178075000	2
178955000	179365000	2
179365000	179705000	2
179995000	180255000	2
180255000	181335000	2
181335000	181965000	2
181965000	182165000	2
182165000	182415000	2
182415000	182825000	2
182825000	183015000	2
183015000	183365000	2
183365000	183565000	2
183815000	184205000	2
184205000	185575000	2
185575000	186105000	2
186105000	186295000	2
187055000	187225000	2
187225000	187485000	2
187485000	187825000	2
187825000	188235000	2
188235000	188525000	2
188525000	188725000	2
188725000	189335000	2
189425000	190045000	2
190045000	190235000	2
190235000	190675000	2
190675000	191175000	2
191175000	191415000	2
191415000	191665000	2
191665000	191855000	2
191855000	192355000	2
194015000	194205000	2
194205000	194785000	2
194785000	194995000	2
194995000	195135000	2
195135000	195525000	2
195525000	195795000	2
195795000	196135000	2
196135000	196425000	2
200165000	200585000	2
200585000	200715000	2
200855000	201035000	2
201035000	201355000	2
201355000	201535000	2
201535000	201925000	2
201925000	202135000	2
202135000	202835000	2
203095000	203395000	2
203395000	203565000	2
203565000	203985000	2
203985000	204495000	2
205065000	205335000	2
205335000	206065000	2
206065000	206315000	2
206315000	206515000	2
207085000	207295000	2
207295000	207595000	2
207815000	208195000	2
208195000	208405000	2
208405000	208525000	2
208525000	208875000	2
208875000	209035000	2
209035000	209425000	2
209425000	209645000	2
210305000	210585000	2
210585000	210875000	2
210875000	211085000	2
211085000	211555000	2
211555000	211765000	2
211765000	212055000	2
212055000	212195000	2
212195000	212375000	2
212375000	212565000	2
213015000	213385000	2
213385000	213545000	2
213545000	214065000	2
216735000	216985000	2
216985000	217445000	2
217445000	217575000	2
218685000	219065000	2
219065000	219515000	2
219515000	219705000	2
219705000	219945000	2
219945000	220225000	2
220435000	220565000	2
220565000	220915000	2
220915000	221445000	2
221445000	221855000	2
221855000	222085000	2
222085000	222335000	2
222335000	222605000	2
222605000	222845000	2
222845000	223005000	2
223005000	223295000	2
223295000	223475000	2
223475000	223625000	2
223625000	223835000	2
223835000	224115000	2
224115000	224295000	2
224295000	225405000	2
225405000	225675000	2
225675000	225915000	2
226315000	226845000	2
226845000	226965000	2
226965000	227325000	2
227325000	227955000	2
228695000	229105000	2
229105000	229695000	2
229695000	230045000	2
230045000	230155000	2
230155000	230515000	2
